appid,name,release_date,developers,publishers,genres,categories,price_overview,metacritic_score,is_free,required_age,short_description,header_image,metadata_source,crawled_at
1778820,철권 8,2024년 1월 25일,"[""Bandai Namco Studios Inc.""]","[""Bandai Namco Entertainment""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""스크린 공유 및 분할 PvP"", ""공유 및 분할 화면"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4980000, ""final_formatted"": ""₩ 49,800"", ""initial"": 4980000, ""initial_formatted"": """"}",91.0,False,0.0,3D 대전 격투 게임의 최고봉 『철권』 시리즈 넘버링 최신작 『철권 8』. 32명 이상의 캐릭터가 격돌. 『철권』 사가가 새로운 막을 연다. 시리즈 사상 최고로 호쾌함이 넘치는 배틀이 여기서 극에 달한다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1778820/8518523e6bea615ba8127c6fc215fd1eac966501/header.jpg?t=1779923026,appdetails,2026-06-07T01:16:03+00:00
2507950,Delta Force,2024년 12월 4일,"[""Team Jade""]","[""TiMi Studio Group""]","[""액션"", ""어드벤처"", ""대규모 멀티플레이어"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""앱 내 구매""]",,,True,19.0,"차세대 전술 사격 게임의 새로운 기준. 엘리트 오퍼레이터가 되어 전용 무기를 커스터마이징하고, 치열한 익스트랙션과 웅장한 전면전을 넘나들며 극한의 임무를 수행하십시오.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2507950/160ce82f08a45810ead13d171062d868a00af0d3/header_alt_assets_11_koreana.jpg?t=1779265091,appdetails,2026-06-07T01:16:03+00:00
2074920,퍼스트 디센던트,2024년 6월 30일,"[""NEXON Games Co., Ltd.""]","[""NEXON""]","[""액션"", ""어드벤처"", ""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""앱 내 구매"", ""컨트롤러 일부 지원""]",,,True,19.0,"퍼스트 디센던트는 언리얼 엔진 5 기반 크로스플레이가 가능한 차세대 3인칭 루트슈터 게임으로 플레이어는 계승자가 되어 인류의 생존을 위해 침략자들에 맞서 싸우게 됩니다. 다채로운 캐릭터, 호쾌한 건플레이, 다양한 성장요소, 스펙타클한 스토리, 그리고 4인 코옵을 통해 전략적으로 보스를 공략해보세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2074920/d6ab480d5d08d13363287bfc103ce62e2bb28c65/header.jpg?t=1780408872,appdetails,2026-06-07T01:16:03+00:00
985810,GrandChase,2021년 7월 27일,"[""KOG""]","[""KOG""]","[""액션"", ""캐주얼"", ""무료 플레이""]","[""멀티플레이어"", ""PvP"", ""협동"", ""앱 내 구매"", ""컨트롤러 일부 지원""]",,,True,0.0,‘그랜드체이스’는 애니메이션풍의 비쥬얼을 가진 횡스크롤 온라인 액션 RPG 게임으로 기본 무료 입니다. 개성 있는 캐릭터들로 던전과 대전에서 시원한 액션을 즐겨 보세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/985810/e19ca81345073cd8531beaf354280d01808b6407/header.jpg?t=1779945167,appdetails,2026-06-07T01:16:03+00:00
1665460,eFootball™,2021년 9월 29일,"[""KONAMI""]","[""KONAMI""]","[""시뮬레이션"", ""스포츠"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""스크린 공유 및 분할 PvP"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""앱 내 구매"", ""컨트롤러 일부 지원""]",,,True,0.0,합계 10억 다운로드를 돌파한 열광적인 축구의 세계가 여기에! 전 세계의 사용자와 eFootball™을 즐기자!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/9182eac331f562e4a3aab2384b6759c3e1a95797/header.jpg?t=1780538438,appdetails,2026-06-07T01:16:03+00:00
2807960,Battlefield™ 6,2025년 10월 10일,"[""Battlefield Studios""]","[""Electronic Arts""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매"", ""카메라 움직임 조정"", ""음성 채팅 텍스트 변환"", ""텍스트 채팅 음성 변환"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""키보드 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""HDR 사용 가능""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 8000000, ""final_formatted"": ""₩ 80,000"", ""initial"": 8000000, ""initial_formatted"": """"}",82.0,False,19.0,"최고의 전면전을 경험하세요. 전차, 전투기, 거대한 병기로 가득한 전쟁에서 가장 치명적인 무기는 여러분의 분대입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2807960/c12d12ce3c7d217398d3fcad77427bfc9d57c570/header.jpg?t=1778612637,appdetails,2026-06-07T01:16:03+00:00
2399830,ARK: Survival Ascended,2023년 10월 25일,"[""Studio Wildcard"", ""Grove Street Games"", ""Instinct Games""]","[""Studio Wildcard"", ""Snail Games USA""]","[""액션"", ""어드벤처"", ""인디"", ""대규모 멀티플레이어"", ""RPG"", ""앞서 해보기""]","[""싱글 플레이어"", ""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""LAN PvP"", ""협동"", ""온라인 협동"", ""LAN 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""레벨 에디터 포함"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6100000, ""final_formatted"": ""₩ 61,000"", ""initial"": 6100000, ""initial_formatted"": """"}",,False,0.0,"Ark는 Unreal Engine 5를 사용 하여이 차세대 비디오 게임 기술에서 처음부터 다시 상상됩니다! 부족을 형성하고 길들인 수백 개의 독특한 공룡과 원시 생물을 형성하고 식품 체인의 꼭대기로가는 길을 탐험, 공예, 건축 및 싸우십시오. 당신의 새로운 세계가 기다리고 있습니다!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2399830/d934813ca531af0fce69fe36bc972f1c90d1aa19/header.jpg?t=1779293241,appdetails,2026-06-07T01:16:03+00:00
949230,Cities: Skylines II,2023년 10월 24일,"[""Iceflake Studios"", ""Colossal Order""]","[""Paradox Interactive""]","[""시뮬레이션""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5500000, ""final_formatted"": ""₩ 55,000"", ""initial"": 5500000, ""initial_formatted"": """"}",,False,0.0,역대 가장 현실적인 도시 건설 게임의 허허벌판에 도시를 세워 메트로폴리스로 키워보세요. 창의력과 문제 해결 능력을 한층 더 자극하게 됩니다. 정교한 시뮬레이션과 살아 숨 쉬는 경제를 활용해 제한 없이 나만의 세계를 그려보세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/949230/header.jpg?t=1779837128,appdetails,2026-06-07T01:16:03+00:00
1974050,토치라이트:인피니트,2023년 5월 9일,"[""XD""]","[""XD""]","[""액션"", ""어드벤처"", ""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""앱 내 구매"", ""컨트롤러 일부 지원""]",,,True,0.0,토치라이트: 인피니트는 다양한 게임상을 수상한 명작 ARPG 시리즈 토치라이트의 후속작입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1974050/06d419fd60b323ec944f9cb76d2381db7619037c/header.jpg?t=1776329357,appdetails,2026-06-07T01:16:03+00:00
3405690,EA SPORTS FC™ 26,2025년 9월 25일,"[""EA Canada"", ""EA Romania""]","[""Electronic Arts""]","[""시뮬레이션"", ""스포츠""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""스크린 공유 및 분할 PvP"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매"", ""음성 채팅 텍스트 변환"", ""난이도 조정"", ""키보드 전용 옵션"", ""스테레오 사운드"", ""자막 옵션"", ""HDR 사용 가능""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 8000000, ""final_formatted"": ""₩ 80,000"", ""initial"": 8000000, ""initial_formatted"": """"}",,False,0.0,"EA SPORTS FC™ 26에서 클럽은 여러분의 것입니다. 커뮤니티 피드백을 기반으로 개선된 게임플레이 경험, 새로운 시즌에 새로운 스토리라인을 제공하는 감독 라이브 챌린지, 위대한 선수들에게 영감을 받은 유형 등으로 여러분이 원하는 방식으로 플레이하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3405690/64d362e71693f1ec7023f52ab94026f9a0d4fbed/header.jpg?t=1780657408,appdetails,2026-06-07T01:16:03+00:00
1677280,Company of Heroes 3,2023년 2월 23일,"[""Relic Entertainment""]","[""Relic Entertainment""]","[""액션"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""통계"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5980000, ""final_formatted"": ""₩ 59,800"", ""initial"": 5980000, ""initial_formatted"": """"}",81.0,False,18.0,사상 최대의 야심작으로 돌아온 Company of Heroes 3에서는 눈부신 지중해 전구를 배경으로 한 가슴 뛰는 전투와 심도 있는 전략적 선택이 갖춰져 있습니다. Company of Heroes 3의 전투에는 모두 이야기가 깃들어 있습니다... 여러분의 이야기는 무엇입니까?&quot;,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1677280/header.jpg?t=1778776992,appdetails,2026-06-07T01:16:03+00:00
1295660,시드 마이어의 문명 VII,2025년 2월 10일,"[""Firaxis Games""]","[""2K""]","[""시뮬레이션"", ""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""LAN PvP"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""텍스트 채팅 음성 변환"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""마우스 전용 옵션"", ""게임 메뉴 음성 안내"", ""퀵타임 이벤트 없이 플레이 가능"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""터치 전용 옵션"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 8300000, ""final_formatted"": ""₩ 83,000"", ""initial"": 8300000, ""initial_formatted"": """"}",79.0,False,0.0,시대를 진보 또는 존속시키는 지도자가 되어 제국을 이끌어 보세요. 시드 마이어의 문명® VII에서 여러분의 신념을 실현하세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1295660/ef351f076e073fb0cd8c6fa8129ee7abb57bad56/header_alt_assets_5_koreana.jpg?t=1779464366,appdetails,2026-06-07T01:16:03+00:00
1825750,소울워커,2022년 3월 16일,"[""VALOFE""]","[""VALOFE""]","[""액션"", ""대규모 멀티플레이어"", ""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""앱 내 구매""]",,,True,0.0,어둠이 드리운 세상으로 소울워커와 함께 모험 가득한 여행을 떠나자! 강력한 감정의 에너지를 바탕으로 어둠의 세력으로부터 세상을 구해낼 소울워커 참담한 절망만이 가득한 세계 - 당신은 세상을 구원할 유일한 소울워커입니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1825750/header_koreana.jpg?t=1734322141,appdetails,2026-06-07T01:16:03+00:00
1285190,보더랜드® 4,2025년 9월 11일,"[""Gearbox Software""]","[""2K""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""색상 대체"", ""음량 개별 조절"", ""난이도 조정"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 40, ""final"": 7188000, ""final_formatted"": ""₩ 71,880"", ""initial"": 11980000, ""initial_formatted"": ""₩ 119,800""}",81.0,False,0.0,"보더랜드 4는 메이헴으로 가득한 루터 슈터로, 수 많은 무기와 무시무시한 적들 그리고 화끈한 공동 플레이 액션으로 가득합니다. 네 명의 새로운 배드애스 볼트 헌터 중 한 명이 되어 위험이 도사리는 숨겨진 행성에서 자유를 되찾으세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1285190/00fa48e77a28f4a88e9e7ba7554ff9f739a71121/header_alt_assets_2_koreana.jpg?t=1780439286,appdetails,2026-06-07T01:16:03+00:00
3678970,TBH: 태스크바 히어로,2026년 5월 27일,"[""Nugem Studio"", ""Tesseract Studio""]","[""Nugem Studio""]","[""캐주얼"", ""인디"", ""RPG"", ""무료 플레이""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""음량 개별 조절"", ""마우스 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""Steam Cloud"", ""통계""]",,,True,0.0,"궁극의 초소형 방치 RPG! 귀여운 픽셀 용사들이 작업 표시줄에서 당신과의 모험을 기다리고 있습니다. 다양한 클래스와 스킬, 아이템과 빌드로 따분한 업무와 일상을 물리치세요!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3678970/be640d1ea4db8d9139069e3799d8d4553f0c2131/header.jpg?t=1780512075,appdetails,2026-06-07T01:16:03+00:00
4214820,왕좌의 게임: 킹스로드,2026년 5월 14일,"[""Netmarble Neo""]","[""Netmarble""]","[""액션"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""앱 내 구매"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""퀵타임 이벤트 없이 플레이 가능"", ""컨트롤러 일부 지원""]",,,True,19.0,"왕좌의 게임 킹스로드는 HBO의 TV드라마를 원작으로 한 액션 RPG 게임으로, 전례 없는 규모와 디테일로 웨스테로스를 생생하게 구현했습니다. 얼음처럼 차가운 음모와 불꽃 같은 전쟁이 공존하는 이 땅에서, 명예와 생존 사이의 위태로운 경계를 걷게 될 것입니다. 장벽 너머의 어둠이 깨어나고 왕국의 질서가 무너지는 지금, 이제 당신의 선택이 웨스테로스의 새로운 역사가 됩니다!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4214820/d4c927286e1e33d282865c7f4523674cee8a16b2/header_koreana.jpg?t=1779411081,appdetails,2026-06-07T01:16:03+00:00
476600,Call of Duty®: WWII,2017년 11월 2일,"[""Sledgehammer Games"", ""Raven Software""]","[""Activision""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""스크린 공유 및 분할 PvP"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""Steam Cloud"", ""Valve Anti-Cheat 사용"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 8390000, ""final_formatted"": ""₩ 83,900"", ""initial"": 8390000, ""initial_formatted"": """"}",,False,18.0,콜 오브 듀티®: WWII - 제2차 세계 대전을 새롭게 정의하는 숨 막히는 경험을 선사합니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/476600/header.jpg?t=1751302904,appdetails,2026-06-07T01:16:03+00:00
304390,포 아너,2017년 2월 13일,"[""Ubisoft Montreal"", ""Ubisoft Quebec"", ""Ubisoft Toronto"", ""Blue Byte""]","[""Ubisoft""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""컨트롤러 일부 지원""]","{""currency"": ""KRW"", ""discount_percent"": 85, ""final"": 510000, ""final_formatted"": ""₩ 5,100"", ""initial"": 3400000, ""initial_formatted"": ""₩ 34,000""}",76.0,False,19.0,"혼자서 또는 친구와 함께 3인칭 영웅 기반 근접 전투 게임 ‘포 아너’를 즐겨 보십시오. 기사, 바이킹, 사무라이, 무림, 아웃랜더 중 하나가 되어 혼돈의 전장 속으로 뛰어드십시오. 잔혹한 PvP 팀 기반 모드에서 싸우거나, 스릴 넘치는 스토리 캠페인도 즐겨볼 수 있습니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304390/2c22776de84112b1c4f39da2597567bb450386a0/header.jpg?t=1778259779,appdetails,2026-06-07T01:16:03+00:00
2349820,히어로 랜드（Hero's Land）,2023년 5월 17일,"[""钢之直男工作室""]","[""Orienjoy""]","[""액션"", ""어드벤처"", ""대규모 멀티플레이어"", ""RPG"", ""무료 플레이""]","[""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""Steam 도전 과제"", ""앱 내 구매"", ""Remote Play Together""]",,,True,0.0,는 멀티플레이어 로그라이크 PVPVE 게임입니다. 몬스터 세상에서 가장 중요한 것은 오직 생존이고 죽으면 장착한 모든 것을 잃게 됩니다! 히어로들은 몬스터를 사냥하여 희귀한 무기와 강력한 장비를 획득하세요. 위험한 곳일수록 보상도 풍부해집니다! 하지만 조심해야 할 것은 히어로를 호시탐탐 노리는 다른 경쟁자들입니다! 전투를 통해 더욱 강해지세요! 과연 누가 최후의 1인까지 올라갈까요?,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2349820/c675049703c290ac62066bdbef808de2aab93c60/header_alt_assets_6.jpg?t=1779868339,appdetails,2026-06-07T01:16:03+00:00
3308670,소녀전선2: 망명,2025년 2월 10일,"[""SUNBORN Information Co., Ltd.""]","[""HAOPLAY Limited""]","[""RPG"", ""전략"", ""무료 플레이""]","[""싱글 플레이어"", ""앱 내 구매""]",,,True,0.0,포스트 아포칼립스 소대 전술 RPG . 전술 인형 소대를 이끌고 오염 지대에서 의뢰를 완수하고 적을 상대하라. 새로운 질서 속에서 베일에 가려진 음모가 수면 위로 떠오른다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3308670/header_koreana.jpg?t=1741082524,appdetails,2026-06-07T01:16:03+00:00
2524890,Pixel Gun 3D: PC Edition,2024년 4월 2일,"[""Cubic Games Studio""]","[""Cubic Games Studio""]","[""액션"", ""어드벤처"", ""대규모 멀티플레이어"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""크로스 플랫폼 멀티플레이어"", ""컨트롤러 완벽 지원"", ""앱 내 구매""]",,,True,0.0,"전설적인 모바일 멀티플레이어 FPS 게임, Pixel Gun 3D가 PC로 출시됩니다! 다채로운 블록의 세계에서 펼쳐지는 액션을 탁월한 환경에서 경험해 보세요. 수십 가지의 게임 모드, 맵, 1,500개 이상의 총이 함께하는 것은 물론, 여러 플랫폼에서 멀티플레이어 게임과 스토리를 진행할 수 있습니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2524890/7230af207a5a3d4107d4969ac66fd2093dd6dfdf/header.jpg?t=1777458644,appdetails,2026-06-07T01:16:03+00:00
269210,Hero Siege,2014년 1월 29일,"[""Panic Art Studios Ltd""]","[""Panic Art Studios Ltd""]","[""액션"", ""어드벤처"", ""인디"", ""대규모 멀티플레이어"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""앱 내 구매"", ""Steam Cloud"", ""Remote Play TV"", ""Remote Play Together""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 890000, ""final_formatted"": ""₩ 8,900"", ""initial"": 890000, ""initial_formatted"": """"}",,False,0.0,"Hero Siege is a fast paced Pixel Art ARPG featuring an expansive roster of unique classes, deep build experimentation, and a player driven economy.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/269210/1d4674142878a3683379122f28537a784d1c5c56/header.jpg?t=1775210178,appdetails,2026-06-07T01:16:03+00:00
2016590,Dark and Darker,2024년 6월 7일,"[""IRONMACE""]","[""IRONMACE""]","[""액션"", ""RPG"", ""무료 플레이"", ""앞서 해보기""]","[""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""앱 내 구매"", ""컨트롤러 일부 지원""]",,,True,19.0,"가차없는 하드코어 판타지 FPS 던전 PvPvE 모험. 친구들과 함께 힘을 합쳐 용기, 지혜, 교활함을 발휘하여 신화적인 보물을 찾아내고, 무시무시한 몬스터를 물리치며, 다른 교활한 보물 사냥꾼들보다 한 발 앞서 나가세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2016590/header.jpg?t=1777389390,appdetails,2026-06-07T01:16:03+00:00
2669320,EA SPORTS FC™ 25,2024년 9월 26일,"[""EA Canada"", ""EA Romania""]","[""Electronic Arts""]","[""시뮬레이션"", ""스포츠""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""스크린 공유 및 분할 PvP"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""앱 내 구매"", ""난이도 조정"", ""키보드 전용 옵션"", ""스테레오 사운드"", ""Remote Play Together"", ""HDR 사용 가능""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2200000, ""final_formatted"": ""₩ 22,000"", ""initial"": 2200000, ""initial_formatted"": """"}",,False,0.0,EA SPORTS FC™ 25에서는 다양한 방법으로 클럽을 승리로 이끌 수 있습니다. 새로 도입된 5v5 Rush로 좋아하는 모드에서 친구들과 팀을 이루고 FC IQ가 제공하는 그 어느 때보다 뛰어난 전술 컨트롤로 클럽을 승리로 이끄세요.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2669320/ec3fb7747fd8080ef53d7686e0d98c5abe1f51f1/header.jpg?t=1777395910,appdetails,2026-06-07T01:16:03+00:00
